2026-03-12T18:52:50Z | RAM: used=952MB total=7940MB pct=11% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T18:53:20Z | RAM: used=954MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T18:53:50Z | RAM: used=953MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T18:54:20Z | RAM: used=956MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T18:54:51Z | RAM: used=957MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=4.8% idle=90.5%
2026-03-12T18:55:21Z | RAM: used=958MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T18:55:51Z | RAM: used=958MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T18:56:21Z | RAM: used=958MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T18:56:51Z | RAM: used=958MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T18:57:22Z | RAM: used=959MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T18:57:52Z | RAM: used=959MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T18:58:22Z | RAM: used=961MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T18:58:52Z | RAM: used=961MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T18:59:23Z | RAM: used=961MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T18:59:53Z | RAM: used=961MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=4.5% idle=90.9%
2026-03-12T19:00:23Z | RAM: used=955MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:00:53Z | RAM: used=957MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:01:24Z | RAM: used=957MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:01:54Z | RAM: used=950MB total=7940MB pct=11% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:02:24Z | RAM: used=950MB total=7940MB pct=11% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:02:54Z | RAM: used=945MB total=7940MB pct=11% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:03:24Z | RAM: used=948MB total=7940MB pct=11% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:03:55Z | RAM: used=950MB total=7940MB pct=11% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:04:25Z | RAM: used=950MB total=7940MB pct=11% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:04:55Z | RAM: used=950MB total=7940MB pct=11% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:05:25Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:05:56Z | RAM: used=970MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:06:26Z | RAM: used=970MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:06:56Z | RAM: used=970MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:07:26Z | RAM: used=970MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:07:57Z | RAM: used=970MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:08:27Z | RAM: used=970MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:08:57Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:09:27Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:09:57Z | RAM: used=970MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:10:28Z | RAM: used=970MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:10:58Z | RAM: used=970MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:11:28Z | RAM: used=970MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:11:58Z | RAM: used=970MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:12:29Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:12:59Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=0.0% idle=95.5%
2026-03-12T19:13:29Z | RAM: used=967MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:13:59Z | RAM: used=967MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=4.5% idle=90.9%
2026-03-12T19:14:30Z | RAM: used=967MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:15:00Z | RAM: used=967MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:15:30Z | RAM: used=967MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:16:00Z | RAM: used=967MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:16:30Z | RAM: used=967MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:17:01Z | RAM: used=967MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=95.2%
2026-03-12T19:17:31Z | RAM: used=967MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:18:01Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:18:31Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:19:02Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.3% idle=91.3%
2026-03-12T19:19:32Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:20:02Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.3% idle=91.3%
2026-03-12T19:20:32Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:21:03Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:21:33Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:22:03Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:22:33Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:23:03Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:23:34Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=0.0% idle=95.2%
2026-03-12T19:24:04Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:24:34Z | RAM: used=970MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=9.5% idle=85.7%
2026-03-12T19:25:04Z | RAM: used=970MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=4.3% sys=4.3% idle=91.3%
2026-03-12T19:25:35Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:26:05Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:26:35Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:27:05Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:27:35Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:28:06Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:28:36Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=0.0% idle=95.5%
2026-03-12T19:29:06Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:29:36Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:30:07Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:30:37Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:31:07Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:31:37Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:32:08Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:32:38Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=4.3% sys=4.3% idle=91.3%
2026-03-12T19:33:08Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:33:38Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:34:08Z | RAM: used=969MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:34:39Z | RAM: used=970MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=5.0% idle=95.0%
2026-03-12T19:35:09Z | RAM: used=950MB total=7940MB pct=11% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:35:39Z | RAM: used=952MB total=7940MB pct=11% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:36:09Z | RAM: used=978MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:36:40Z | RAM: used=1400MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=9.5% sys=42.9% idle=42.9%
2026-03-12T19:37:10Z | RAM: used=1388MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:37:40Z | RAM: used=1388MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:38:10Z | RAM: used=1378MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=0.0% idle=95.2%
2026-03-12T19:38:40Z | RAM: used=1347MB total=7940MB pct=16% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:39:11Z | RAM: used=1396MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=0.0% idle=95.2%
2026-03-12T19:39:41Z | RAM: used=1338MB total=7940MB pct=16% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=4.5% idle=90.9%
2026-03-12T19:40:11Z | RAM: used=1338MB total=7940MB pct=16% | SWAP: used=178MB total=4095MB | CPU: usr=4.3% sys=4.3% idle=91.3%
2026-03-12T19:40:41Z | RAM: used=1339MB total=7940MB pct=16% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:41:12Z | RAM: used=1340MB total=7940MB pct=16% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=0.0% idle=95.2%
2026-03-12T19:41:42Z | RAM: used=1341MB total=7940MB pct=16% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=4.5% idle=86.4%
2026-03-12T19:42:12Z | RAM: used=1381MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=4.5% idle=90.9%
2026-03-12T19:42:42Z | RAM: used=1355MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=5.0% sys=0.0% idle=95.0%
2026-03-12T19:43:13Z | RAM: used=1356MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.3% sys=4.3% idle=87.0%
2026-03-12T19:43:43Z | RAM: used=1357MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:44:13Z | RAM: used=1387MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:44:43Z | RAM: used=1394MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:45:13Z | RAM: used=1405MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:45:44Z | RAM: used=1361MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=4.5% idle=90.9%
2026-03-12T19:46:14Z | RAM: used=1361MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=0.0% idle=95.5%
2026-03-12T19:46:44Z | RAM: used=1361MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:47:14Z | RAM: used=1361MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:47:45Z | RAM: used=1361MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:48:15Z | RAM: used=1360MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:48:45Z | RAM: used=1360MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:49:15Z | RAM: used=1360MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=4.5% idle=90.9%
2026-03-12T19:49:46Z | RAM: used=1360MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:50:16Z | RAM: used=1360MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:50:46Z | RAM: used=1354MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:51:16Z | RAM: used=1401MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=90.9%
2026-03-12T19:51:46Z | RAM: used=1408MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:52:17Z | RAM: used=1409MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.3% sys=4.3% idle=91.3%
2026-03-12T19:52:47Z | RAM: used=1413MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.2% sys=4.2% idle=87.5%
2026-03-12T19:53:17Z | RAM: used=1432MB total=7940MB pct=18% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=4.5% idle=90.9%
2026-03-12T19:53:47Z | RAM: used=1414MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=5.0% sys=0.0% idle=95.0%
2026-03-12T19:54:18Z | RAM: used=1398MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=0.0% idle=95.2%
2026-03-12T19:54:48Z | RAM: used=1422MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=9.5% idle=85.7%
2026-03-12T19:55:18Z | RAM: used=1419MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=0.0% idle=95.2%
2026-03-12T19:55:48Z | RAM: used=1431MB total=7940MB pct=18% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:56:18Z | RAM: used=1365MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:56:49Z | RAM: used=1365MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T19:57:19Z | RAM: used=1365MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=4.5% idle=90.9%
2026-03-12T19:57:49Z | RAM: used=1403MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=5.0% sys=0.0% idle=95.0%
2026-03-12T19:58:19Z | RAM: used=1403MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T19:58:50Z | RAM: used=1407MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=4.5% idle=90.9%
2026-03-12T19:59:20Z | RAM: used=1407MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T19:59:50Z | RAM: used=1437MB total=7940MB pct=18% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=0.0% idle=95.2%
2026-03-12T20:00:20Z | RAM: used=1431MB total=7940MB pct=18% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=4.5% idle=86.4%
2026-03-12T20:00:51Z | RAM: used=1428MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.3% sys=4.3% idle=87.0%
2026-03-12T20:01:21Z | RAM: used=1444MB total=7940MB pct=18% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T20:01:51Z | RAM: used=1378MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=0.0% idle=95.2%
2026-03-12T20:02:21Z | RAM: used=1405MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.3% sys=4.3% idle=91.3%
2026-03-12T20:02:51Z | RAM: used=1449MB total=7940MB pct=18% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:03:22Z | RAM: used=1385MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:03:52Z | RAM: used=1385MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T20:04:22Z | RAM: used=1385MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T20:04:52Z | RAM: used=1385MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:05:23Z | RAM: used=1358MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=0.0% idle=95.5%
2026-03-12T20:05:53Z | RAM: used=1358MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=0.0% idle=95.2%
2026-03-12T20:06:23Z | RAM: used=1358MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=95.5%
2026-03-12T20:06:53Z | RAM: used=1358MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=0.0% idle=95.2%
2026-03-12T20:07:24Z | RAM: used=1358MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.3% sys=4.3% idle=91.3%
2026-03-12T20:07:54Z | RAM: used=1358MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:08:24Z | RAM: used=973MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:08:54Z | RAM: used=973MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T20:09:24Z | RAM: used=973MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:09:55Z | RAM: used=973MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T20:10:25Z | RAM: used=974MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:10:55Z | RAM: used=975MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:11:25Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T20:11:56Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T20:12:26Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.5% idle=95.5%
2026-03-12T20:12:56Z | RAM: used=968MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=4.5% sys=4.5% idle=90.9%
2026-03-12T20:13:26Z | RAM: used=988MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:13:57Z | RAM: used=982MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=4.3% sys=4.3% idle=91.3%
2026-03-12T20:14:27Z | RAM: used=1364MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=0.0% idle=95.2%
2026-03-12T20:14:57Z | RAM: used=1370MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=4.8% sys=0.0% idle=95.2%
2026-03-12T20:15:27Z | RAM: used=1352MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T20:15:57Z | RAM: used=1356MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:16:28Z | RAM: used=1379MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=77.3% sys=22.7% idle=0.0%
2026-03-12T20:16:58Z | RAM: used=1331MB total=7940MB pct=16% | SWAP: used=178MB total=4095MB | CPU: usr=15.0% sys=5.0% idle=80.0%
2026-03-12T20:17:28Z | RAM: used=1325MB total=7940MB pct=16% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:17:58Z | RAM: used=998MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:18:29Z | RAM: used=958MB total=7940MB pct=12% | SWAP: used=178MB total=4095MB | CPU: usr=4.3% sys=4.3% idle=91.3%
2026-03-12T20:18:59Z | RAM: used=1366MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:19:29Z | RAM: used=1346MB total=7940MB pct=16% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:19:59Z | RAM: used=1322MB total=7940MB pct=16% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
2026-03-12T20:20:30Z | RAM: used=1358MB total=7940MB pct=17% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=0.0% idle=0.0%
2026-03-12T20:21:00Z | RAM: used=1325MB total=7940MB pct=16% | SWAP: used=178MB total=4095MB | CPU: usr=0.0% sys=4.8% idle=95.2%
